dataset,pair_idx,rel_position,margin
real_PRS,0,0,-0.7349915504455566
real_PRS,0,1,-0.7840849161148071
real_PRS,0,2,-1.1487278938293457
real_PRS,0,3,-0.21984100341796875
real_PRS,0,4,-2.286843776702881
real_PRS,0,5,-0.10812568664550781
real_PRS,0,6,0.34682130813598633
real_PRS,0,7,1.8249225616455078
real_PRS,0,8,2.8660390377044678
real_PRS,0,9,0.6119856834411621
real_PRS,0,10,3.20432710647583
real_PRS,0,11,4.475831508636475
real_PRS,0,12,-1.0621027946472168
real_PRS,0,13,2.6565496921539307
real_PRS,0,14,-0.9047722816467285
real_PRS,1,0,0.0393218994140625
real_PRS,1,1,-0.6014671325683594
real_PRS,1,2,0.3531160354614258
real_PRS,1,3,0.7899470329284668
real_PRS,1,4,1.0341238975524902
real_PRS,1,5,-1.4286952018737793
real_PRS,1,6,-0.8862648010253906
real_PRS,1,7,1.7614727020263672
real_PRS,1,8,-1.560070514678955
real_PRS,1,9,-1.7625656127929688
real_PRS,1,10,1.2547221183776855
real_PRS,1,11,-2.4588894844055176
real_PRS,1,12,-1.9491868019104004
real_PRS,1,13,-0.2956657409667969
real_PRS,1,14,-2.429213523864746
real_PRS,2,0,-0.7349920272827148
real_PRS,2,1,-0.5192208290100098
real_PRS,2,2,-1.2715411186218262
real_PRS,2,3,-0.6138057708740234
real_PRS,2,4,-0.5109357833862305
real_PRS,2,5,-0.47986602783203125
real_PRS,2,6,-0.11211967468261719
real_PRS,2,7,-0.7404260635375977
real_PRS,2,8,-0.4658346176147461
real_PRS,2,9,-0.865809440612793
real_PRS,2,10,-0.4107389450073242
real_PRS,2,11,-0.19509220123291016
real_PRS,2,12,-1.143533706665039
real_PRS,2,13,-0.8748946189880371
real_PRS,2,14,-0.4472527503967285
real_PRS,3,0,-0.12105417251586914
real_PRS,3,1,-0.7179040908813477
real_PRS,3,2,1.2664437294006348
real_PRS,3,3,2.761404037475586
real_PRS,3,4,-0.1147298812866211
real_PRS,3,5,0.3918638229370117
real_PRS,3,6,0.29910707473754883
real_PRS,3,7,0.7511916160583496
real_PRS,3,8,0.7671217918395996
real_PRS,3,9,-2.1824634075164795
real_PRS,3,10,1.1432578563690186
real_PRS,3,11,0.21787035465240479
real_PRS,3,12,-0.12619400024414062
real_PRS,3,13,1.1127870082855225
real_PRS,3,14,-1.086319088935852
real_PRS,4,0,-0.7349915504455566
real_PRS,4,1,-1.40510892868042
real_PRS,4,2,-0.7680201530456543
real_PRS,4,3,-1.2466912269592285
real_PRS,4,4,1.5862302780151367
real_PRS,4,5,2.9278416633605957
real_PRS,4,6,1.015367031097412
real_PRS,4,7,0.1646115779876709
real_PRS,4,8,1.9242258071899414
real_PRS,4,9,1.2382886409759521
real_PRS,4,10,0.7811002135276794
real_PRS,4,11,1.710129737854004
real_PRS,4,12,0.9362552165985107
real_PRS,4,13,1.6213575601577759
